,worker,true_prob_idx,coords,h1Gd_lit,H_lit,KL_lit,dGh1_lit,h1Gd_prag,H_prag,KL_prag,dGh1_prag,posterior,log dGh1_lit,log dGh1_prag
40,A10249252O9I20MRSOBVF,74,"(1, 3)",0.16666666666666666,1.0499718628599026,0.336322498259988,0.3333333333333333,0.6180339565108397,0.6650192552250458,0.7212751058948448,0.20601132749280243,0.27,-1.0986122886681098,-1.579824123875193
41,A10249252O9I20MRSOBVF,74,"(3, 1)",0.06666666666666667,0.8993627752911112,0.053330244838131674,0.3333333333333333,0.8827822182819298,0.3613447168519083,0.17627374258723907,0.073565184876358,0.34,-1.0986122886681098,-2.609583396733257
42,A10249252O9I20MRSOBVF,74,"(3, 3)",0.05,0.6719656326538818,0.05113090681018509,0.3333333333333333,1.0,1.1178875484358329e-17,0.12467674721074264,0.05128205128205128,0.53,-1.0986122886681098,-2.9704144655697013
43,A10249252O9I20MRSOBVF,74,"(2, 2)",0.06666666666666667,0.42440330937474846,0.04292909922557582,0.3333333333333333,1.0,3.4599366674789614e-39,-1.8696322843108243e-39,0.06666666666666667,0.74,-1.0986122886681098,-2.70805020110221
44,A10249252O9I20MRSOBVF,75,"(2, 2)",0.125,1.0789922078775833,0.30730215324230753,0.3333333333333333,0.6420881910559093,0.8858192743083166,0.500475086811574,0.1284182098710127,0.13,-1.0986122886681098,-2.052463076356651
45,A10249252O9I20MRSOBVF,75,"(4, 3)",0.03571428571428571,1.0079500156877197,0.02546297629011668,0.3333333333333333,0.9999998174919221,3.0763015215162242e-06,0.4430267382367757,0.035714285746472535,0.18,-1.0986122886681098,-3.332204509273973
46,A10249252O9I20MRSOBVF,75,"(1, 3)",0.017857142857142856,0.8730944581940301,0.03053216369152631,0.3333333333333333,1.0,6.479604762227052e-22,1.8250809463589871e-07,0.017857142857142856,0.24,-1.0986122886681098,-4.02535169073515
47,A10249252O9I20MRSOBVF,75,"(1, 2)",0.014285714285714285,0.6803251148636965,0.03284942547430417,0.3333333333333333,1.0,1.900542420613264e-37,-7.69851135007355e-38,0.014285714285714285,0.24,-1.0986122886681098,-4.248495242049359
48,A10249252O9I20MRSOBVF,76,"(0, 1)",0.0625,1.0986122886681096,0.28768207245178085,0.3333333333333333,0.34598351818402096,1.0982544413150748,0.2880399198048157,0.06919670363680419,0.51,-1.0986122886681098,-2.670802052799408
49,A10249252O9I20MRSOBVF,76,"(4, 3)",0.008333333333333333,0.6931471805599453,0.4054651081081644,0.5,0.5554285047124374,0.6869898944868954,0.3994506418268877,0.011693231676004745,0.56,-0.6931471805599453,-4.448745093798244
50,A10249252O9I20MRSOBVF,76,"(5, 1)",0.0017857142857142857,0.6931471805599453,0.0,0.5,0.5926253590253782,0.6758887509827354,0.0028200446497426077,0.0021576151477361916,0.61,-0.6931471805599453,-6.138751765521856
51,A10249252O9I20MRSOBVF,76,"(0, 4)",0.0005494505494505495,0.6931471805599453,0.0,0.5,0.612429597328491,0.6676488825745749,0.0008166621787343807,0.0005604907846203399,0.65,-0.6931471805599453,-7.4866977569425455
52,A10249252O9I20MRSOBVF,80,"(2, 4)",0.08333333333333333,1.0692826314066222,0.31701172971326824,0.3333333333333333,0.2787755323234898,0.9844972228932619,0.40179713822662877,0.06559424299289601,0.21,-1.0986122886681098,-2.7242673461377964
53,A10249252O9I20MRSOBVF,80,"(5, 5)",0.015151515151515152,0.6804150533306174,0.5954774153794632,0.5,0.8218398233738826,0.4685921779649195,0.8978958910036027,0.026586618541203966,0.21,-0.6931471805599453,-3.6273472521335592
54,A10249252O9I20MRSOBVF,80,"(5, 0)",0.004545454545454545,0.6624316882780676,0.003956405395673601,0.5,0.914558232603055,0.29186290963827577,0.03497556942863604,0.006184905592989901,0.25,-0.6931471805599453,-5.08564353712
55,A10249252O9I20MRSOBVF,80,"(2, 1)",0.00202020202020202,0.634801745054451,0.0045533440914255485,0.5,0.9992629606997546,0.006052935793039507,0.08500843024798138,0.002375274176056567,0.42,-0.6931471805599453,-6.042642405608378
56,A10249252O9I20MRSOBVF,81,"(2, 1)",0.125,1.0692826314066222,0.31701172971326824,0.3333333333333333,0.5521951302759723,0.9844972228932619,0.40179713822662877,0.12992826613199876,0.48,-1.0986122886681098,-2.040772779808267
57,A10249252O9I20MRSOBVF,81,"(2, 4)",0.03571428571428571,0.9686716987561212,0.03569361823611554,0.3333333333333333,0.9991223618573148,0.007465566915222054,0.5870663246846488,0.03571442813893482,0.48,-1.0986122886681098,-3.3322005222929807
58,A10249252O9I20MRSOBVF,81,"(4, 1)",0.017857142857142856,0.7942104604332019,0.03875060358345543,0.3333333333333333,1.0,8.017674785156386e-20,0.0008780234925215255,0.017857142857142856,0.48,-1.0986122886681098,-4.02535169073515
59,A10249252O9I20MRSOBVF,81,"(4, 4)",0.014285714285714285,0.5736592933336485,0.03658148879063406,0.3333333333333333,1.0,3.986121251637278e-37,-1.8221787645480909e-37,0.014285714285714285,0.62,-1.0986122886681098,-4.248495242049359
60,A10249252O9I20MRSOBVF,82,"(4, 2)",0.08333333333333333,1.097913446793334,0.28838091432655644,0.3333333333333333,0.6000730629108275,0.6822296762542779,0.7040646848656127,0.1286537425582028,0.17,-1.0986122886681098,-2.0506306496693356
61,A10249252O9I20MRSOBVF,82,"(1, 4)",0.015151515151515152,0.6931471805599453,0.3794896217049037,0.5,0.7156169909256548,0.5970454059512897,0.030041279605283064,0.02422327831150785,0.27,-0.6931471805599453,-3.7204411944633415
62,A10249252O9I20MRSOBVF,82,"(4, 4)",0.004545454545454545,0.6931471805599453,0.0,0.5,0.6800000001517237,0.6268694574580613,0.003044131823318738,0.005151515152347898,0.2,-0.6931471805599453,-5.268464403236705
63,A10249252O9I20MRSOBVF,82,"(3, 1)",0.00202020202020202,0.0,0.6931471805599453,1.0,1.0,0.0,0.38566248058886166,0.0028169014754469476,0.37,0.0,-5.872117765691749
64,A10249252O9I20MRSOBVF,84,"(4, 2)",0.05555555555555555,1.0753038135149762,0.3109905476049143,0.3333333333333333,0.28388702793878384,1.044613473589121,0.3416808875307697,0.051615823261597076,0.14,-1.0986122886681098,-2.9639270011463115
65,A10249252O9I20MRSOBVF,84,"(1, 2)",0.006535947712418301,0.9966597134137753,0.027507240400617534,0.3333333333333333,0.024076163767163098,0.19963020932187608,0.5436289423883921,0.0004798711641972722,0.22,-1.0986122886681098,-7.64199289801254
66,A10249252O9I20MRSOBVF,84,"(1, 5)",0.0012254901960784314,0.0,1.6207374676880337,1.0,1.0,0.0,3.7265329832279086,0.002747252747371431,0.36,0.0,-5.8971538675935395
67,A10249252O9I20MRSOBVF,84,"(4, 3)",0.000326797385620915,0.0,0.0,1.0,1.0,0.0,0.0,0.0006107708896535415,0.6,0.0,-7.400788645130882
68,A10249252O9I20MRSOBVF,86,"(4, 3)",0.125,1.0821955300387673,0.3040988310811233,0.3333333333333333,0.38196601125010515,1.07602235241001,0.3102720087098805,0.09549150281252629,0.54,-1.0986122886681098,-2.3487180112390975
69,A10249252O9I20MRSOBVF,86,"(4, 2)",0.03571428571428571,1.0355728637813653,0.01621278314928975,0.3333333333333333,0.4660661147948566,0.8941931066253206,0.10088931715574667,0.02118482340070021,0.54,-1.0986122886681098,-3.8544702309921615
70,A10249252O9I20MRSOBVF,86,"(1, 3)",0.017857142857142856,0.967431138264832,0.014896832087062398,0.3333333333333333,0.4999999999999999,0.693147180559946,0.07028059711798758,0.009259259259259257,0.6,-1.0986122886681098,-4.68213122712422
71,A10249252O9I20MRSOBVF,86,"(1, 2)",0.014285714285714285,0.890640364571718,0.012665855322739325,0.3333333333333333,0.5,0.6931471805599453,-1.2370302097666978e-32,0.007194244604316547,0.67,-1.0986122886681098,-4.9344739331306915
72,A10249252O9I20MRSOBVF,88,"(5, 5)",0.0625,0.6914160776171183,0.6948782835027723,0.5,0.6801628818674716,0.6267466208464968,0.7595477402733938,0.07557365354083018,0.57,-0.6931471805599453,-2.5826475546734047
73,A10249252O9I20MRSOBVF,88,"(5, 4)",0.008333333333333333,0.6858234028520361,0.001938126793843472,0.5,0.8854777518289915,0.3558669687985959,0.11596538576432341,0.008144137676137048,0.67,-0.6931471805599453,-4.810456914093747
74,A10249252O9I20MRSOBVF,88,"(0, 0)",0.0017857142857142857,0.6757392797294368,0.0021680388463854727,0.5,0.999996970499835,4.152569624602569e-05,0.12159261777308343,0.001785710167127608,0.67,-0.6931471805599453,-6.3279390901403945
75,A10249252O9I20MRSOBVF,88,"(5, 0)",0.0005494505494505495,0.0,0.5225216635291818,1.0,1.0,0.0,3.0295047539902753e-06,0.0005494505494563415,0.76,0.0,-7.506591780060299
76,A10249252O9I20MRSOBVF,89,"(0, 5)",0.05555555555555555,1.097032390352067,0.28926197076782384,0.3333333333333333,0.34598442521418865,1.0548273899244343,0.3314669711954561,0.03844271391268764,0.5,-1.0986122886681098,-3.2585860961056095
77,A10249252O9I20MRSOBVF,89,"(2, 0)",0.006535947712418301,0.0,1.1394342831883648,1.0,1.0,0.0,1.0613615187693906,0.009194829040681068,0.5,0.0,-4.68911401373806
78,A10249252O9I20MRSOBVF,89,"(0, 0)",0.0012254901960784314,0.0,0.0,1.0,1.0,0.0,0.0,0.0014161984578100865,0.6,0.0,-6.559779139710556
79,A10249252O9I20MRSOBVF,89,"(2, 5)",0.000326797385620915,0.0,0.0,1.0,1.0,0.0,0.0,0.00034511587296066936,0.66,0.0,-7.971630333668371
80,A16G6PPH1INQL8,47,"(0, 1)",0.041666666666666664,0.6931471805599453,0.6931471805599453,0.5,0.7449784974666794,0.5677848843675944,0.8185094767522961,0.08193144899867792,0.04,-0.6931471805599453,-2.501872369171576
81,A16G6PPH1INQL8,47,"(0, 4)",0.0036231884057971015,0.6931471805599453,0.0,0.5,0.728070059574585,0.5851689678881139,0.0007418885480422396,0.0040674306834887946,0.14,-0.6931471805599453,-5.504743760567908
82,A16G6PPH1INQL8,47,"(5, 1)",0.0004940711462450593,0.0,0.6931471805599453,1.0,1.0,0.0,0.31735799973643203,0.0006142651256728865,0.52,0.0,-7.395083922246083
83,A16G6PPH1INQL8,47,"(5, 4)",9.410878976096367e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.00010568543114619047,0.81,0.0,-9.155043506695742
84,A16G6PPH1INQL8,55,"(2, 2)",0.25,1.1569380953394797,0.22935626578041082,0.25,0.9999972212698593,3.8328457618928194e-05,1.3862560326622717,0.25,0.12,-1.3862943611198906,-1.3862943611198906
85,A16G6PPH1INQL8,55,"(2, 3)",0.16666666666666666,0.6382850747363594,0.1742769454666762,0.25,1.0,9.23939562617193e-34,2.7787340013454105e-06,0.16666666666666666,0.57,-1.3862943611198906,-1.791759469228055
86,A16G6PPH1INQL8,55,"(3, 2)",0.25,0.2360563341035959,0.08381557205996094,0.25,1.0,1.4602087128600649e-63,-6.754229839327071e-64,0.25,0.79,-1.3862943611198906,-1.3862943611198906
87,A16G6PPH1INQL8,55,"(3, 3)",1.0,0.051415574033086435,0.030694828524237536,0.25,1.0,3.677804532732494e-103,-1.3967162604245508e-103,1.0,0.95,-1.3862943611198906,0.0
88,A16G6PPH1INQL8,57,"(1, 0)",0.041666666666666664,0.6869615765973233,0.6993327845225674,0.5,0.8331490948699283,0.4508576070725171,0.9354367540473736,0.11106472085353654,0.1,-0.6931471805599453,-2.1976421768369256
89,A16G6PPH1INQL8,57,"(2, 1)",0.0036231884057971015,0.6679295852722831,0.006478205034507932,0.5,0.9938877430938245,0.03725051905664141,0.1551213419019426,0.006410256410256411,0.18,-0.6931471805599453,-5.049856007249537
90,A16G6PPH1INQL8,57,"(2, 4)",0.0004940711462450593,0.6360574773299809,0.006618200594303958,0.5,0.9999999876546871,2.3715333031948398e-07,0.006130838917109759,0.0006830601092896175,0.28,-0.6931471805599453,-7.288927694521257
91,A16G6PPH1INQL8,57,"(1, 5)",9.410878976096367e-05,0.5923892000468185,0.006585095505963555,0.5,0.9999999999999967,1.1586827424873235e-13,1.2345258550347918e-08,0.00011355893708834887,0.28,-0.6931471805599453,-9.0831885863157
92,A16G6PPH1INQL8,60,"(1, 2)",0.08333333333333333,1.3694336112162322,0.016860749903658358,0.25,0.38095316118243794,1.0970779556582966,0.2892164054615944,0.06349219881863441,0.08,-1.3862943611198906,-2.7568382338804214
93,A16G6PPH1INQL8,60,"(1, 4)",0.015151515151515152,1.3165774299775783,0.018344591904747354,0.25,0.34722222189094787,0.6457101080393508,0.17370772177811292,0.008169934632277644,0.27,-1.3862943611198906,-4.807294371087442
94,A16G6PPH1INQL8,60,"(4, 2)",0.004545454545454545,0.5561490267096184,0.7947041829289897,0.5,1.0,3.357728689709637e-23,1.057790295101925,0.006644408423702171,0.52,-0.6931471805599453,-5.013979616558412
95,A16G6PPH1INQL8,60,"(4, 4)",0.00202020202020202,0.45931653857564547,0.015277704717575863,0.5,1.0,5.287733461161665e-34,-1.6478403638118824e-34,0.0027094514789249577,0.69,-0.6931471805599453,-5.911009070878201
96,A16G6PPH1INQL8,61,"(2, 0)",0.0625,1.3680373077249608,0.018257053394929883,0.25,0.32814160506119144,1.2189918048094768,0.167302556310414,0.04861357117703515,0.0,-1.3862943611198906,-3.0238525447307447
97,A16G6PPH1INQL8,61,"(3, 0)",0.008333333333333333,1.3166085477724883,0.017464906588192955,0.25,0.2836925253796787,0.776902264747921,0.20367176358149336,0.004111637245261461,0.05,-1.3862943611198906,-5.493933973285579
98,A16G6PPH1INQL8,61,"(1, 2)",0.0017857142857142857,0.5227228879547997,0.9212824814470422,0.5,1.0,5.506490095971741e-26,1.2598642844313062,0.0028361235625065976,0.14,-0.6931471805599453,-5.865317101971314
99,A16G6PPH1INQL8,61,"(1, 3)",0.0005494505494505495,0.41611655204651554,0.01603857948817186,0.5,1.0,1.0666613815494775e-37,-3.2530158935048287e-38,0.0007547168801956912,0.41,-0.6931471805599453,-7.189167872161041
100,A16G6PPH1INQL8,63,"(1, 1)",0.05263157894736842,1.3781590159729753,0.008135345146915385,0.25,0.4053590565771743,1.2732153526827952,0.11307900843709535,0.046326749326249916,0.0,-1.3862943611198906,-3.0720357454891443
101,A16G6PPH1INQL8,63,"(0, 4)",0.005847953216374269,1.3531909026489874,0.008529701776209563,0.25,0.5846083273534105,0.7380665780762898,0.2710803976165997,0.00462329292981121,0.0,-1.3862943611198906,-5.376648072407574
102,A16G6PPH1INQL8,63,"(5, 1)",0.0010319917440660474,1.3116261679502705,0.008697520038662997,0.25,0.6879121200903743,0.6207610402975462,0.03138440155243691,0.000831816341112373,0.0,-1.3862943611198906,-7.0918988853658975
103,A16G6PPH1INQL8,63,"(5, 4)",0.00025799793601651185,1.2552138843759781,0.008613178518387554,0.25,0.8540348010704334,0.4156459978743843,0.07381561511518873,0.0002322620935904214,0.0,-1.3862943611198906,-8.367644110192535
104,A16G6PPH1INQL8,68,"(2, 1)",0.1111111111111111,0.6615632381579821,0.7247311229619087,0.5,0.7978965125739924,0.5033046853855385,0.8829896757343522,0.19847982177740603,0.05,-0.6931471805599453,-1.617067837536288
105,A16G6PPH1INQL8,68,"(2, 3)",0.027777777777777776,0.5681037304422825,0.032323462318174165,0.5,0.9999999999676769,8.130974449493158e-10,0.2257763726644856,0.03333333333333333,0.05,-0.6931471805599453,-3.4011973816621555
106,A16G6PPH1INQL8,68,"(4, 1)",0.011904761904761904,0.4327138330137823,0.02890774539409588,0.5,1.0,3.520319934196708e-29,3.2323255183019336e-11,0.0125,0.05,-0.6931471805599453,-4.382026634673881
107,A16G6PPH1INQL8,68,"(4, 3)",0.007936507936507936,0.28964143537110787,0.02254972673687998,0.5,1.0,2.3597731771930247e-47,-8.910175518112769e-48,0.008,0.66,-0.6931471805599453,-4.8283137373023015
108,A16G6PPH1INQL8,73,"(0, 0)",0.06666666666666667,1.0879937878362882,0.2983005732836026,0.3333333333333333,0.33704775254311187,1.087843407735319,0.29845095338457184,0.07930535353955573,0.0,-1.0986122886681098,-2.534449642663463
109,A16G6PPH1INQL8,73,"(3, 0)",0.009523809523809525,1.052566456306168,0.01239068917727107,0.3333333333333333,0.3215288633458984,1.015946860675736,0.03460508775445316,0.009456731274879364,0.0,-1.0986122886681098,-4.661028486824693
110,A16G6PPH1INQL8,73,"(4, 1)",0.002197802197802198,0.9881684316208916,0.014029754479537165,0.3333333333333333,0.20443301924683727,0.6850537542238955,0.14322363031986657,0.0012025471863561716,0.0,-1.0986122886681098,-6.723313316541202
111,A16G6PPH1INQL8,73,"(1, 0)",0.0007326007326007326,0.6559556741718926,0.808856391400226,0.5,0.9974247013977456,0.017925368582464546,1.5733749601857265,0.0014388489111825508,0.0,-0.6931471805599453,-6.543911852292919
112,A16G6PPH1INQL8,74,"(1, 3)",0.16666666666666666,1.0499718628599026,0.336322498259988,0.3333333333333333,0.6180339565108397,0.6650192552250458,0.7212751058948448,0.20601132749280243,0.0,-1.0986122886681098,-1.579824123875193
113,A16G6PPH1INQL8,74,"(2, 2)",0.06666666666666667,0.8993627752911112,0.053330244838131674,0.3333333333333333,0.8827822182819298,0.3613447168519083,0.17627374258723907,0.073565184876358,0.05,-1.0986122886681098,-2.609583396733257
114,A16G6PPH1INQL8,74,"(3, 1)",0.05,0.6719656326538818,0.05113090681018509,0.3333333333333333,1.0,1.1178875484358329e-17,0.12467674721074264,0.05128205128205128,0.18,-1.0986122886681098,-2.9704144655697013
115,A16G6PPH1INQL8,74,"(3, 3)",0.06666666666666667,0.42440330937474846,0.04292909922557582,0.3333333333333333,1.0,3.4599366674789614e-39,-1.8696322843108243e-39,0.06666666666666667,0.67,-1.0986122886681098,-2.70805020110221
116,A16G6PPH1INQL8,75,"(1, 2)",0.125,1.3689223607402192,0.017372000379671418,0.25,0.6079069988700246,1.0465940524118198,0.3397003087080707,0.12158179012898729,0.13,-1.3862943611198906,-2.1071680728927777
117,A16G6PPH1INQL8,75,"(1, 3)",0.03571428571428571,1.3011526819065145,0.024520067302167367,0.25,0.9999998144264115,3.1394603947968406e-06,0.4977304381636265,0.03571428559626735,0.31,-1.3862943611198906,-3.3322045134797182
118,A16G6PPH1INQL8,75,"(4, 2)",0.017857142857142856,1.159827132816509,0.03242052995178809,0.25,1.0,6.679333883250599e-22,1.8557360569404378e-07,0.017857142857142856,0.59,-1.3862943611198906,-4.02535169073515
119,A16G6PPH1INQL8,75,"(4, 3)",0.014285714285714285,0.9362969612493366,0.03865236348202173,0.25,1.0,2.007736653249344e-37,-8.114134384892263e-38,0.014285714285714285,0.87,-1.3862943611198906,-4.248495242049359
