,worker,true_prob_idx,coords,h1Gd_lit,H_lit,KL_lit,dGh1_lit,h1Gd_prag,H_prag,KL_prag,dGh1_prag,log dGh1_lit,log dGh1_prag
440,A1HKYY6XI2OHO1,67,"(3, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,1.0,8.838905033367248e-34,0.01501100287453037,0.16666666666666666,-1.791759469228055,-1.791759469228055
441,A1HKYY6XI2OHO1,68,"(2, 1)",0.5,0.6931471805599453,0.6931471805599453,0.1111111111111111,0.7979192587873557,0.5032734487032384,0.8830209124166523,0.1984955709926356,-2.1972245773362196,-1.6169884914834864
442,A1HKYY6XI2OHO1,68,"(4, 3)",0.5,0.6931471805599453,0.0,0.027777777777777776,0.999999999973384,6.747038466539803e-10,0.22574786547763115,0.03333333333333333,-3.58351893845611,-3.4011973816621555
443,A1HKYY6XI2OHO1,69,"(0, 2)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.3976053915718808,0.6721559511897752,0.7141384099301153,0.05964083963783095,-2.772588722239781,-2.8194147107502436
444,A1HKYY6XI2OHO1,69,"(2, 1)",1.0,0.0,1.0986122886681098,0.008333333333333333,1.0,0.0,0.9222952440002073,0.018987350058630267,-4.787491742782046,-3.963982307937758
445,A1HKYY6XI2OHO1,74,"(3, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,0.38196600083730026,1.0760228127951765,0.31027154832471393,0.12732200551774087,-1.791759469228055,-2.061035924903575
446,A1HKYY6XI2OHO1,74,"(1, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.06666666666666667,0.8827822183206118,0.36134471677380786,0.6574855428736711,0.07356518487662336,-2.70805020110221,-2.6095833967296502
447,A1HKYY6XI2OHO1,74,"(3, 1)",0.3333333333333333,1.0986122886681096,0.0,0.05,1.0,8.987672918281971e-18,0.12467674716692441,0.05128205128205128,-2.995732273553991,-2.9704144655697013
448,A1HKYY6XI2OHO1,75,"(1, 2)",0.25,1.3862943611198906,0.0,0.125,0.607907507509479,1.0465931237639794,0.33970123735591146,0.12158184716183847,-2.0794415416798357,-2.107167603802483
449,A1HKYY6XI2OHO1,75,"(4, 3)",0.25,1.3862943611198906,0.0,0.03571428571428571,0.9999998466214506,2.6230310179653773e-06,0.49773008177966044,0.03571428561789758,-3.332204510175204,-3.3322045128740716
450,A1HKYY6XI2OHO1,77,"(0, 2)",0.5,0.6931471805599453,0.6931471805599453,0.08333333333333333,0.564986772289651,0.6846766757825953,0.7016176853372953,0.1129973544579302,-2.4849066497880004,-2.1803908724205825
451,A1HKYY6XI2OHO1,77,"(1, 3)",1.0,0.0,0.6931471805599453,0.015151515151515152,1.0,0.0,0.5709529599864823,0.02105263159489233,-4.189654742026425,-3.86072971028321
452,A1HKYY6XI2OHO1,80,"(5, 0)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.08333333333333333,0.5260972199271715,0.9912703034061672,0.3950240577137233,0.12378758118203523,-2.4849066497880004,-2.0891882373172175
453,A1HKYY6XI2OHO1,80,"(2, 1)",0.5,0.6931471805599453,0.4054651081081644,0.015151515151515152,0.8218975332975109,0.468503936052913,0.262876148618043,0.026585943912301714,-4.189654742026425,-3.6273726272093936
454,A1HKYY6XI2OHO1,80,"(2, 3)",0.5,0.6931471805599453,0.0,0.004545454545454545,0.9146145026560462,0.29172949524422015,0.03498639498928338,0.0061846260818685635,-5.393627546352362,-5.085688730604884
455,A1HKYY6XI2OHO1,80,"(4, 4)",0.5,0.6931471805599453,0.0,0.00202020202020202,0.999264034650186,0.006045189537340855,0.08495263558217855,0.0023740691447395124,-6.20455776256869,-6.043149857380768
456,A1HKYY6XI2OHO1,81,"(4, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.5521951303975379,0.9844972227771631,0.4017971383427277,0.1299282661114308,-2.0794415416798357,-2.040772779966569
457,A1HKYY6XI2OHO1,81,"(4, 4)",0.3333333333333333,1.0986122886681096,0.0,0.03571428571428571,0.999178384554736,0.007043159647065781,0.5874454229535165,0.03571441817154896,-3.332204510175204,-3.3322008013787108
458,A1HKYY6XI2OHO1,81,"(2, 2)",0.3333333333333333,1.0986122886681096,0.0,0.017857142857142856,1.0,5.27377472630486e-20,0.0008219531562256144,0.017857142857142856,-4.02535169073515,-4.02535169073515
459,A1HKYY6XI2OHO1,81,"(2, 3)",0.3333333333333333,1.0986122886681096,0.0,0.014285714285714285,1.0,2.2151935127634446e-37,-1.0100135722706119e-37,0.014285714285714285,-4.248495242049359,-4.248495242049359
