,worker,true_prob_idx,coords,h1Gd_lit,H_lit,KL_lit,dGh1_lit,h1Gd_prag,H_prag,KL_prag,dGh1_prag,posterior,response_time,log dGh1_lit
1800,A2E0LU8V4EUX5C,43,"(5, 3)",0.5,0.6931471805599453,0.6931471805599453,0.041666666666666664,0.7130191318623484,0.5994262194298388,0.786868141690052,0.07922273637610633,0.26,5236,-3.1780538303479458
1801,A2E0LU8V4EUX5C,43,"(5, 2)",0.5,0.6931471805599453,0.0,0.0036231884057971015,0.3470588426650787,0.6456069106961784,0.2868770967749391,0.0022463355608668342,0.41,2357,-5.62040086571715
1802,A2E0LU8V4EUX5C,47,"(1, 4)",0.5,0.6931471805599453,0.6931471805599453,0.041666666666666664,0.7450211524142473,0.567739153155754,0.8185552079641367,0.08194308810681428,0.38,3382,-3.1780538303479458
1803,A2E0LU8V4EUX5C,47,"(0, 4)",0.5,0.6931471805599453,0.0,0.0036231884057971015,0.728070076839291,0.5851689508849188,0.0007456882656593465,0.004067430752660402,0.45,2453,-5.62040086571715
1804,A2E0LU8V4EUX5C,47,"(4, 4)",1.0,0.0,0.6931471805599453,0.0004940711462450593,1.0,0.0,0.3173579760234587,0.0006142637066644666,0.5,3372,-7.6128310304073565
1805,A2E0LU8V4EUX5C,47,"(5, 1)",1.0,0.0,0.0,9.410878976096367e-05,1.0,0.0,0.0,0.00010568379151262863,0.56,2532,-9.271059107010888
1806,A2E0LU8V4EUX5C,55,"(2, 2)",0.25,1.3862943611198906,0.0,0.25,0.9999974698529549,3.513673977535948e-05,1.386259224380115,0.25,0.33,19908,-1.3862943611198906
1807,A2E0LU8V4EUX5C,55,"(3, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,1.0,6.717853508272095e-34,2.5301502461451006e-06,0.16666666666666666,0.5,2557,-1.791759469228055
1808,A2E0LU8V4EUX5C,55,"(2, 3)",0.25,1.3862943611198906,0.0,0.25,1.0,1.0530770940901835e-63,-4.8607943702392116e-64,0.25,0.71,4388,-1.3862943611198906
1809,A2E0LU8V4EUX5C,55,"(3, 2)",0.25,1.3862943611198906,0.0,1.0,1.0,2.695171601764247e-103,-1.022032016792953e-103,1.0,0.91,2911,0.0
1810,A2E0LU8V4EUX5C,57,"(3, 2)",0.5,0.6931471805599453,0.6931471805599453,0.041666666666666664,0.833160722013095,0.45083890883801425,0.9354554522818763,0.11106764641800387,0.36,5021,-3.1780538303479458
1811,A2E0LU8V4EUX5C,57,"(3, 3)",0.5,0.6931471805599453,0.0,0.0036231884057971015,0.9939808038853772,0.036775999608270535,0.15543275708509852,0.006410256410256411,0.41,2510,-5.62040086571715
1812,A2E0LU8V4EUX5C,57,"(1, 0)",0.5,0.6931471805599453,0.0,0.0004940711462450593,0.9999999894166351,2.0493609170187883e-07,0.006037233609240931,0.0006830601092896174,0.64,2533,-7.6128310304073565
1813,A2E0LU8V4EUX5C,57,"(1, 5)",0.5,0.6931471805599453,0.0,9.410878976096367e-05,0.9999999999999974,8.852782065479855e-14,1.0583323368439119e-08,0.00011355893708834888,0.77,2860,-9.271059107010888
1814,A2E0LU8V4EUX5C,58,"(4, 5)",0.25,1.3862943611198906,0.0,0.08333333333333333,0.6248626644214584,0.8177293952438299,0.5685649658760608,0.08333333333333331,0.22,3589,-2.4849066497880004
1815,A2E0LU8V4EUX5C,58,"(4, 0)",0.25,1.3862943611198906,0.0,0.015151515151515152,0.9090863908137405,0.30464650094338463,0.22337934288521882,0.015151515151515152,0.62,2293,-4.189654742026425
1816,A2E0LU8V4EUX5C,58,"(5, 5)",0.25,1.3862943611198906,0.0,0.004545454545454545,0.9999999999198161,1.9441952678153897e-09,0.09531514816199195,0.004545454545454545,0.66,2805,-5.393627546352362
1817,A2E0LU8V4EUX5C,58,"(5, 0)",0.25,1.3862943611198906,0.0,0.00202020202020202,1.0,9.194060775925481e-21,8.01838595439693e-11,0.00202020202020202,0.78,3453,-6.20455776256869
1818,A2E0LU8V4EUX5C,59,"(0, 3)",0.5,0.6931471805599453,0.6931471805599453,0.0625,1.0,8.568762175663129e-17,1.3862943611198906,0.18749999979424653,0.24,9309,-2.772588722239781
1819,A2E0LU8V4EUX5C,59,"(5, 3)",0.5,0.6931471805599453,0.0,0.008333333333333333,1.0,1.7077623313514888e-27,-6.517327064462776e-28,0.014285714285714285,0.37,2596,-4.787491742782046
1820,A2E0LU8V4EUX5C,59,"(3, 5)",0.5,0.6931471805599453,0.0,0.0017857142857142857,1.0,4.974926035177236e-38,-1.3525313781820477e-38,0.0022123893805309734,0.63,2629,-6.327936783729195
1821,A2E0LU8V4EUX5C,59,"(3, 0)",0.5,0.6931471805599453,0.0,0.0005494505494505495,1.0,3.174907539169551e-51,-8.043910363211001e-52,0.000594883997620464,0.84,2964,-7.506591780070841
1822,A2E0LU8V4EUX5C,60,"(4, 4)",0.5,0.6931471805599453,0.6931471805599453,0.08333333333333333,0.8571408113848444,0.41011998377761083,0.9761743773422797,0.14285669480611052,0.3,5372,-2.4849066497880004
1823,A2E0LU8V4EUX5C,60,"(1, 2)",0.5,0.6931471805599453,0.0,0.015151515151515152,0.9999999999964773,9.642327124360111e-11,0.15415306645767654,0.02352941177211674,0.37,2277,-4.189654742026425
1824,A2E0LU8V4EUX5C,60,"(1, 4)",0.5,0.6931471805599453,0.0,0.004545454545454545,1.0,2.0588720128920935e-23,3.522737657118478e-12,0.006644413273948245,0.43,2236,-5.393627546352362
1825,A2E0LU8V4EUX5C,60,"(4, 2)",0.5,0.6931471805599453,0.0,0.00202020202020202,1.0,2.9287724558060797e-34,-9.096118402148918e-35,0.0027094635216818154,0.69,2453,-6.20455776256869
1826,A2E0LU8V4EUX5C,61,"(1, 2)",0.5,0.6931471805599453,0.6931471805599453,0.0625,0.8431996563181119,0.43432582470337017,0.9519685364165206,0.12491846763707422,0.48,3237,-2.772588722239781
1827,A2E0LU8V4EUX5C,61,"(1, 3)",0.5,0.6931471805599453,0.0,0.008333333333333333,0.9999999999994064,1.7307284936927846e-11,0.17055150877118563,0.014493194730402018,0.53,2196,-4.787491742782046
1828,A2E0LU8V4EUX5C,62,"(5, 2)",0.25,1.3862943611198906,0.0,0.08333333333333333,0.5804387961535649,0.9746974895413386,0.4115968715785521,0.08333333333333333,0.38,16917,-2.4849066497880004
1829,A2E0LU8V4EUX5C,62,"(4, 2)",0.25,1.3862943611198906,0.0,0.015151515151515152,0.9991930594493398,0.006925136471852565,0.5377574254242455,0.015151515151515154,0.57,20238,-4.189654742026425
1830,A2E0LU8V4EUX5C,63,"(0, 4)",0.25,1.3862943611198906,0.0,0.05263157894736842,0.40535905658218774,1.2732153526535608,0.11307900846632961,0.046326749325922637,0.56,3326,-2.9444389791664407
1831,A2E0LU8V4EUX5C,63,"(5, 1)",0.25,1.3862943611198906,0.0,0.005847953216374269,0.5846640433786247,0.7374937325862413,0.2715317171544769,0.004623132482535509,0.65,2645,-5.14166355650266
1832,A2E0LU8V4EUX5C,64,"(1, 2)",0.5,0.6931471805599453,0.6931471805599453,0.05555555555555555,0.46380022403409044,0.690524038571896,0.6957703225479945,0.09276004480681804,0.48,2524,-2.890371757896165
1833,A2E0LU8V4EUX5C,64,"(1, 3)",0.5,0.6931471805599453,0.0,0.006535947712418301,0.15938654756794132,0.438651233889032,0.20771671807464542,0.0036640598584931957,0.53,2212,-5.030437921392435
1834,A2E0LU8V4EUX5C,64,"(4, 5)",1.0,0.0,0.6931471805599453,0.0012254901960784314,1.0,0.0,1.8364229103659477,0.002717391304347825,0.62,2661,-6.704414354964107
1835,A2E0LU8V4EUX5C,64,"(4, 0)",1.0,0.0,0.0,0.000326797385620915,1.0,0.0,0.0,0.0005,0.72,2348,-8.026170194946426
1836,A2E0LU8V4EUX5C,65,"(4, 0)",0.5,0.6931471805599453,0.6931471805599453,0.058823529411764705,0.22953283647192618,0.5387112461241432,0.8475831149957473,0.0382554735798552,0.36,5436,-2.833213344056216
1837,A2E0LU8V4EUX5C,65,"(3, 1)",0.5,0.6931471805599453,0.0,0.007352941176470588,1.7777092845536033e-20,8.084377627531515e-19,0.2607582422253976,6.348961730548583e-22,0.56,2597,-4.912654885736052
1838,A2E0LU8V4EUX5C,66,"(3, 3)",0.25,1.3862943611198906,0.0,0.1,0.330692921304953,1.1246976942472027,0.2615966668726879,0.08308820608742971,0.45,3796,-2.3025850929940455
1839,A2E0LU8V4EUX5C,66,"(3, 2)",0.25,1.3862943611198906,0.0,0.022222222222222223,0.2963653940434589,1.0954755250595525,0.008014188286742,0.01457534724803897,0.54,2332,-3.8066624897703196
1840,A2E0LU8V4EUX5C,66,"(4, 4)",0.5,0.6931471805599453,0.6931471805599453,0.008333333333333333,0.36410108495595667,0.6557413727333095,0.4513521023613679,0.006206268493567443,0.59,2804,-4.787491742782046
1841,A2E0LU8V4EUX5C,66,"(4, 1)",1.0,0.0,0.6931471805599453,0.004761904761904762,1.0,0.0,1.0103237439755908,0.009316769502323397,0.73,2557,-5.3471075307174685
1842,A2E0LU8V4EUX5C,67,"(2, 2)",0.25,1.3862943611198906,0.0,0.25,0.9851011005996229,0.09200214936546611,1.2942922117544244,0.25,0.43,2438,-1.3862943611198906
1843,A2E0LU8V4EUX5C,67,"(2, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,1.0,8.838905033367248e-34,0.01501100287453037,0.16666666666666666,0.65,2277,-1.791759469228055
1844,A2E0LU8V4EUX5C,67,"(3, 2)",0.25,1.3862943611198906,0.0,0.25,1.0,1.2271333981720822e-63,-5.653939035317729e-64,0.25,0.69,2516,-1.3862943611198906
1845,A2E0LU8V4EUX5C,67,"(3, 3)",0.25,1.3862943611198906,0.0,1.0,1.0,3.0372980790667813e-103,-1.1495125071965294e-103,1.0,0.82,2365,0.0
1846,A2E0LU8V4EUX5C,68,"(2, 3)",0.25,1.3862943611198906,0.0,0.1111111111111111,0.007410073354643447,0.09200214936546611,1.2942922117544244,0.0018805362592055265,0.52,3237,-2.1972245773362196
1847,A2E0LU8V4EUX5C,68,"(2, 1)",0.5,0.6931471805599453,0.6931471805599453,0.027777777777777776,0.999999999973384,6.747038466539803e-10,4.904914939672918,0.03333333333333333,0.58,2421,-3.58351893845611
1848,A2E0LU8V4EUX5C,69,"(0, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.3976053915718808,0.6721559511897752,0.7141384099301153,0.05964083963783095,0.52,6580,-2.772588722239781
1849,A2E0LU8V4EUX5C,69,"(0, 2)",0.3333333333333333,1.0986122886681096,0.0,0.008333333333333333,0.18557585978249228,0.47974394371641427,0.10421099490221344,0.0035235962220650026,0.57,4998,-4.787491742782046
1850,A2E0LU8V4EUX5C,70,"(2, 5)",0.25,1.3862943611198906,0.0,0.125,0.2567131189585591,1.3308050092891925,0.05548935183069799,0.10268524758342364,0.19,17692,-2.0794415416798357
1851,A2E0LU8V4EUX5C,70,"(1, 2)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.03571428571428571,0.5951391913949179,0.9373179117873978,0.5597462215065976,0.05290126092991116,0.36,3701,-3.332204510175204
1852,A2E0LU8V4EUX5C,70,"(4, 3)",0.3333333333333333,1.0986122886681096,0.0,0.017857142857142856,0.8584121307725612,0.46220581502280367,0.18372247609335923,0.025762454965497616,0.5,2492,-4.02535169073515
1853,A2E0LU8V4EUX5C,70,"(3, 0)",0.3333333333333333,1.0986122886681096,0.0,0.014285714285714285,0.9584136077177068,0.17295342636840222,0.060394733563331755,0.01760008802190666,0.68,2461,-4.248495242049359
1854,A2E0LU8V4EUX5C,71,"(0, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,0.38560986398190955,1.3308050092891928,0.05548935183069782,0.15424394559276383,0.47,3373,-1.791759469228055
1855,A2E0LU8V4EUX5C,71,"(3, 0)",0.25,1.3862943611198906,0.0,0.06666666666666667,0.7153009160815756,0.8641903925614943,0.24365347848646576,0.06358230653593593,0.53,2685,-2.70805020110221
1856,A2E0LU8V4EUX5C,71,"(5, 2)",0.25,1.3862943611198906,0.0,0.05,0.9999999999916529,2.2512991852096067e-10,0.3350519629609522,0.04999999999993134,0.57,2317,-2.995732273553991
1857,A2E0LU8V4EUX5C,71,"(2, 5)",0.25,1.3862943611198906,0.0,0.06666666666666667,1.0,1.3131375517012748e-26,8.347100788306932e-12,0.06666666666666667,0.72,2460,-2.70805020110221
1858,A2E0LU8V4EUX5C,72,"(1, 4)",0.25,1.3862943611198906,0.0,0.08333333333333333,0.27108275198774057,1.3706504487683369,0.015643912351553796,0.0637841769382919,0.4,7421,-2.4849066497880004
1859,A2E0LU8V4EUX5C,72,"(3, 3)",0.25,1.3862943611198906,0.0,0.015151515151515152,0.3030794272824119,1.284190956936143,0.03931727195952152,0.008914100802423879,0.47,2365,-4.189654742026425
1860,A2E0LU8V4EUX5C,72,"(5, 2)",0.5,0.6931471805599453,0.6931471805599453,0.004545454545454545,0.94091137113214,0.22445245402425268,1.0314896603543307,0.0055347731869337495,0.54,2988,-5.393627546352362
1861,A2E0LU8V4EUX5C,72,"(4, 4)",0.5,0.6931471805599453,0.0,0.00202020202020202,0.9999999999881418,3.1018413318535513e-10,0.06090632938710294,0.002097822488370977,0.72,5845,-6.20455776256869
1862,A2E0LU8V4EUX5C,73,"(0, 0)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.06666666666666667,0.3370477525431119,1.087843407735319,0.2984509533845718,0.07930535353955574,0.49,3021,-2.70805020110221
1863,A2E0LU8V4EUX5C,73,"(1, 4)",0.3333333333333333,1.0986122886681096,0.0,0.009523809523809525,0.3215288633458986,1.015946860675736,0.03460508775445309,0.00945673127487937,0.55,2166,-4.653960350157523
1864,A2E0LU8V4EUX5C,73,"(4, 1)",0.3333333333333333,1.0986122886681096,0.0,0.002197802197802198,0.20443305982691484,0.6850538251541101,0.14322358448428374,0.001202547477800033,0.61,2556,-6.12029741895095
1865,A2E0LU8V4EUX5C,73,"(5, 5)",0.3333333333333333,1.0986122886681096,0.0,0.0007326007326007326,4.693188157848895e-09,9.500536297413718e-08,0.2896065269758759,9.845475638825726e-12,0.65,2092,-7.21890970761906
1866,A2E0LU8V4EUX5C,74,"(1, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.16666666666666666,0.6180339614888183,0.6650191282660158,0.7212752328538747,0.20601132781559245,0.43,3158,-1.791759469228055
1867,A2E0LU8V4EUX5C,74,"(2, 2)",0.3333333333333333,1.0986122886681096,0.0,0.06666666666666667,0.8827822183206118,0.36134471677380786,0.17627373466233956,0.07356518487662336,0.48,3212,-2.70805020110221
1868,A2E0LU8V4EUX5C,75,"(1, 2)",0.25,1.3862943611198906,0.0,0.125,0.607907507509479,1.0465931237639794,0.33970123735591146,0.12158184716183847,0.43,3205,-2.0794415416798357
1869,A2E0LU8V4EUX5C,75,"(1, 3)",0.25,1.3862943611198906,0.0,0.03571428571428571,0.9999998466214506,2.6230310179653773e-06,0.49773008177966044,0.03571428561789758,0.38,2501,-3.332204510175204
1870,A2E0LU8V4EUX5C,76,"(0, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.345983518184021,1.098254441315075,0.2880399198048158,0.0691967036368042,0.4,3524,-2.772588722239781
1871,A2E0LU8V4EUX5C,76,"(1, 3)",0.5,0.6931471805599453,0.4054651081081644,0.008333333333333333,0.5554285047125773,0.6869898944868642,0.3994506418269105,0.01169323167520481,0.45,2310,-4.787491742782046
1872,A2E0LU8V4EUX5C,76,"(5, 4)",0.5,0.6931471805599453,0.0,0.0017857142857142857,0.5926253464087686,0.6758887557118085,0.0028200427294719638,0.0021576149571815844,0.51,2165,-6.327936783729195
1873,A2E0LU8V4EUX5C,76,"(5, 1)",0.5,0.6931471805599453,0.0,0.0005494505494505495,0.6124295973284912,0.6676488825745748,0.0008166632137018084,0.0005604907846203401,0.57,3342,-7.506591780070841
1874,A2E0LU8V4EUX5C,77,"(2, 4)",0.25,1.3862943611198906,0.0,0.08333333333333333,0.29810374870175377,1.3801097160123046,0.006184645107586217,0.059620749740350754,0.53,3460,-2.4849066497880004
1875,A2E0LU8V4EUX5C,77,"(1, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.015151515151515152,0.5716836064496711,0.9770836369067535,0.3317841731881041,0.012035444350217441,0.57,2285,-4.189654742026425
1876,A2E0LU8V4EUX5C,78,"(1, 3)",0.25,1.3862943611198906,0.0,0.0625,0.3174598385253745,0.9529111093514525,0.43338325176843795,0.047619176933662605,0.44,4405,-2.772588722239781
1877,A2E0LU8V4EUX5C,78,"(1, 2)",0.25,1.3862943611198906,0.0,0.008333333333333333,0.09100052061154637,0.30491670006389526,0.3338072088740931,0.0015168368707505762,0.53,2588,-4.787491742782046
1878,A2E0LU8V4EUX5C,79,"(2, 3)",0.25,1.3862943611198906,0.0,0.08333333333333333,0.55555320875527,0.9529111093514524,0.433383251768438,0.08333333333333333,0.29,4060,-2.4849066497880004
1879,A2E0LU8V4EUX5C,79,"(1, 3)",0.25,1.3862943611198906,0.0,0.015151515151515152,0.9089941004396488,0.30491670006389526,0.3338072088740931,0.015151515151515152,0.34,3229,-4.189654742026425
1880,A2E0LU8V4EUX5C,80,"(4, 4)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.08333333333333333,0.278775532267899,0.9844972227771631,0.4017971383427277,0.06559424295499156,0.5,4877,-2.4849066497880004
1881,A2E0LU8V4EUX5C,80,"(4, 1)",0.3333333333333333,1.0986122886681096,0.0,0.015151515151515152,0.0006752837077816705,0.007043159647065781,0.5874454229535165,2.4137196217366207e-05,0.59,2461,-4.189654742026425
1882,A2E0LU8V4EUX5C,81,"(4, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.5521951303975379,0.9844972227771631,0.4017971383427277,0.1299282661114308,0.38,3388,-2.0794415416798357
1883,A2E0LU8V4EUX5C,81,"(4, 4)",0.3333333333333333,1.0986122886681096,0.0,0.03571428571428571,0.999178384554736,0.007043159647065781,0.5874454229535165,0.03571441817154896,0.61,2301,-3.332204510175204
1884,A2E0LU8V4EUX5C,82,"(1, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.08333333333333333,0.2684949091668081,0.9880310411759312,0.3982633199439596,0.057569775181285206,0.52,3564,-2.4849066497880004
1885,A2E0LU8V4EUX5C,82,"(3, 2)",0.5,0.6931471805599453,0.4054651081081644,0.015151515151515152,0.7156462271434121,0.5970184239928766,0.834269423297362,0.024225229929867233,0.59,3333,-4.189654742026425
1886,A2E0LU8V4EUX5C,82,"(3, 1)",1.0,0.0,0.6931471805599453,0.004545454545454545,1.0,0.0,0.3345693302956451,0.007575757574678976,0.66,2892,-5.393627546352362
1887,A2E0LU8V4EUX5C,82,"(1, 4)",1.0,0.0,0.0,0.00202020202020202,1.0,0.0,0.0,0.002816901454227782,0.73,2484,-6.20455776256869
1888,A2E0LU8V4EUX5C,83,"(4, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.6727526753961912,0.6373123464083323,0.7489820147115583,0.14424186861153124,0.44,6045,-2.0794415416798357
1889,A2E0LU8V4EUX5C,83,"(3, 1)",0.3333333333333333,1.0986122886681096,0.0,0.03571428571428571,0.9975921493536499,0.01692193102040834,0.3811961005745824,0.035733650271083106,0.69,2958,-3.332204510175204
1890,A2E0LU8V4EUX5C,83,"(4, 3)",0.3333333333333333,1.0986122886681096,0.0,0.017857142857142856,1.0,4.6217017827687745e-18,0.002410754180505361,0.017857142857142856,0.57,3445,-4.02535169073515
1891,A2E0LU8V4EUX5C,83,"(2, 4)",0.5,0.6931471805599453,0.4054651081081644,0.014285714285714285,1.0,2.5764517012775434e-34,-1.1993317344670267e-34,0.014285714285714285,0.86,5773,-4.248495242049359
1892,A2E0LU8V4EUX5C,84,"(4, 0)",0.25,1.3862943611198906,0.0,0.05555555555555555,0.186380861888676,1.3291311221839899,0.05716323893590082,0.03388742943430473,0.56,3389,-2.890371757896165
1893,A2E0LU8V4EUX5C,84,"(2, 0)",0.25,1.3862943611198906,0.0,0.006535947712418301,0.018171267016043186,0.7079284409894189,0.4327092756735515,0.0003620659506558289,0.6,2276,-5.030437921392435
1894,A2E0LU8V4EUX5C,85,"(4, 2)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.38196601125010504,1.07602235241001,0.3102720087098805,0.09549150281252626,0.49,3733,-2.0794415416798357
1895,A2E0LU8V4EUX5C,85,"(4, 3)",0.3333333333333333,1.0986122886681096,0.0,0.03571428571428571,0.4660661147959469,0.8941931066211193,0.10088931715889861,0.021184823400641328,0.53,2293,-3.332204510175204
1896,A2E0LU8V4EUX5C,85,"(1, 2)",0.3333333333333333,1.0986122886681096,0.0,0.017857142857142856,0.5000000000000001,0.693147180559946,0.07028059711564835,0.00925925925925926,0.58,2285,-4.02535169073515
1897,A2E0LU8V4EUX5C,85,"(1, 3)",0.3333333333333333,1.0986122886681096,0.0,0.014285714285714285,0.4999999999999999,0.6931471805599453,0.0,0.007194244604316545,0.65,2724,-4.248495242049359
1898,A2E0LU8V4EUX5C,86,"(4, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.3819660112501052,1.07602235241001,0.3102720087098805,0.0954915028125263,0.5,2870,-2.0794415416798357
1899,A2E0LU8V4EUX5C,86,"(1, 2)",0.3333333333333333,1.0986122886681096,0.0,0.03571428571428571,0.4660661147959469,0.8941931066211192,0.10088931715889873,0.02118482340064133,0.54,2461,-3.332204510175204
1900,A2E0LU8V4EUX5C,87,"(2, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.08333333333333333,0.5054480890321752,1.0329305699356413,0.3533637911842496,0.09189965255130457,0.3,2653,-2.4849066497880004
1901,A2E0LU8V4EUX5C,87,"(2, 4)",0.3333333333333333,1.0986122886681096,0.0,0.015151515151515152,0.8875983300119185,0.42779992301218445,0.33345857836812287,0.017665642527597225,0.49,2630,-4.189654742026425
1902,A2E0LU8V4EUX5C,88,"(1, 4)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.4448371181325283,1.0548273899244347,0.3314669711954562,0.04942634645916981,0.53,39149,-2.772588722239781
1903,A2E0LU8V4EUX5C,88,"(1, 1)",0.5,0.6931471805599453,0.4054651081081644,0.008333333333333333,0.8102175223730782,0.48590740123935716,0.3718347641116707,0.007451716956502547,0.61,2524,-4.787491742782046
1904,A2E0LU8V4EUX5C,89,"(2, 5)",0.5,0.6931471805599453,0.6931471805599453,0.05555555555555555,0.6232124598286489,0.6624695471541804,0.7238248139657103,0.06924582886984988,0.46,4341,-2.890371757896165
1905,A2E0LU8V4EUX5C,89,"(2, 0)",1.0,0.0,0.6931471805599453,0.006535947712418301,1.0,0.0,0.47286779131890094,0.0091948544050483,0.79,2492,-5.030437921392435
1906,A2E0LU8V4EUX5C,90,"(1, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.0625,0.6107680607568781,0.9301194045062982,0.45617495661359264,0.06786311786187536,0.35,5653,-2.772588722239781
1907,A2E0LU8V4EUX5C,90,"(1, 4)",0.3333333333333333,1.0986122886681096,0.0,0.008333333333333333,0.9999996933726428,5.041059783884013e-06,0.49303327122401985,0.00833333374533969,0.45,2461,-4.787491742782046
1908,A2E0LU8V4EUX5C,90,"(4, 1)",0.3333333333333333,1.0986122886681096,0.0,0.0017857142857142857,1.0,1.413246380043568e-22,3.0662740419738763e-07,0.0017857142857142857,0.52,2581,-6.327936783729195
1909,A2E0LU8V4EUX5C,90,"(4, 4)",0.3333333333333333,1.0986122886681096,0.0,0.0005494505494505495,1.0,1.611108069758392e-37,-6.301496993495813e-38,0.0005494505494505495,0.79,2564,-7.506591780070841
1910,A2E0LU8V4EUX5C,91,"(2, 5)",0.5,0.6931471805599453,0.6931471805599453,0.041666666666666664,0.44500360169788067,0.6870857158554718,0.6992086452644188,0.04944484463309789,0.37,3094,-3.1780538303479458
1911,A2E0LU8V4EUX5C,91,"(5, 2)",0.5,0.6931471805599453,0.0,0.0036231884057971015,0.38711511388163167,0.6674401346295057,0.006859215549396801,0.002471733130565273,0.42,2118,-5.62040086571715
1912,A2E0LU8V4EUX5C,91,"(2, 1)",1.0,0.0,0.6931471805599453,0.0004940711462450593,1.0,0.0,0.949033178291877,0.0006161053599326181,0.5,2813,-7.6128310304073565
1913,A2E0LU8V4EUX5C,91,"(0, 3)",1.0,0.0,0.0,9.410878976096367e-05,1.0,0.0,0.0,9.694569736242792e-05,0.71,2517,-9.271059107010888
1914,A2E0LU8V4EUX5C,92,"(1, 4)",0.5,0.6931471805599453,0.6931471805599453,0.07142857142857142,0.8913477105916958,0.34368831316298337,1.0426060479569073,0.10804337014660133,0.45,3860,-2.639057329615259
1915,A2E0LU8V4EUX5C,92,"(1, 2)",0.5,0.6931471805599453,0.0,0.01098901098901099,0.9999999999875522,3.250045364000752e-10,0.11502067976164082,0.014598540158484493,0.49,2332,-4.51085950651685
1916,A2E0LU8V4EUX5C,93,"(0, 0)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.16666666666666666,0.7499941966661102,0.6808823254473185,0.7054120356725718,0.16666666666666669,0.34,4301,-1.791759469228055
1917,A2E0LU8V4EUX5C,93,"(5, 5)",0.5,0.6931471805599453,0.4054651081081644,0.06666666666666667,0.9999999999999476,1.6541702193892904e-12,0.2876898102586513,0.06666666666666726,0.57,2758,-2.70805020110221
1918,A2E0LU8V4EUX5C,93,"(4, 4)",0.5,0.6931471805599453,0.0,0.05,1.0,9.366545990778223e-31,5.240252676230601e-14,0.05,0.67,3164,-2.995732273553991
1919,A2E0LU8V4EUX5C,93,"(1, 1)",0.5,0.6931471805599453,0.0,0.06666666666666667,1.0,1.4695159861380613e-53,-6.163376604845412e-54,0.06666666666666667,0.91,3277,-2.70805020110221
1920,A2FGKKWP33DFWS,43,"(5, 2)",0.5,0.6931471805599453,0.6931471805599453,0.041666666666666664,0.7130191318623484,0.5994262194298388,0.786868141690052,0.07922273637610633,0.15,6036,-3.1780538303479458
1921,A2FGKKWP33DFWS,43,"(0, 3)",1.0,0.0,0.6931471805599453,0.0036231884057971015,1.0,0.0,0.3382470260213174,0.006472491818610552,0.19,3271,-5.62040086571715
1922,A2FGKKWP33DFWS,47,"(5, 1)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.041666666666666664,0.012403699682231721,0.7513253156409724,0.6349690454789182,0.0013922478714351505,0.13,10326,-3.1780538303479458
1923,A2FGKKWP33DFWS,47,"(0, 4)",1.0,0.0,1.0986122886681098,0.0036231884057971015,1.0,0.0,4.389760489401778,0.005586592647882438,0.23,3126,-5.62040086571715
1924,A2FGKKWP33DFWS,55,"(2, 2)",0.25,1.3862943611198906,0.0,0.25,0.9999974698529549,3.513673977535948e-05,1.386259224380115,0.25,0.06,6596,-1.3862943611198906
1925,A2FGKKWP33DFWS,55,"(2, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,1.0,6.717853508272095e-34,2.5301502461451006e-06,0.16666666666666666,0.48,2707,-1.791759469228055
1926,A2FGKKWP33DFWS,55,"(3, 2)",0.25,1.3862943611198906,0.0,0.25,1.0,1.0530770940901835e-63,-4.8607943702392116e-64,0.25,0.8,2776,-1.3862943611198906
1927,A2FGKKWP33DFWS,55,"(3, 3)",0.25,1.3862943611198906,0.0,1.0,1.0,2.695171601764247e-103,-1.022032016792953e-103,1.0,0.9,2860,0.0
1928,A2FGKKWP33DFWS,57,"(1, 0)",0.5,0.6931471805599453,0.6931471805599453,0.041666666666666664,0.833160722013095,0.45083890883801425,0.9354554522818763,0.11106764641800387,0.09,4834,-3.1780538303479458
1929,A2FGKKWP33DFWS,57,"(2, 1)",0.5,0.6931471805599453,0.0,0.0036231884057971015,0.9939808038853772,0.036775999608270535,0.15543275708509852,0.006410256410256411,0.15,2460,-5.62040086571715
